facility_id,facility_name,betweenness_centrality,in_degree_centrality,out_degree_centrality,in_degree_raw,out_degree_raw,clustering_coefficient,pagerank,avg_incident_delay,avg_sla_breach_rate,total_trip_volume,centrality_rank,centrality_tier
IND461111AAA,ITARSI_DIVRSNRD_D (MADHYA PRADESH),0.0011970970707999476,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005808350961805627,3.253968253968254,1.0,21,343,Tier 3 — Local Spoke
IND571432AAB,NAGAMANGALA_MANDYARD_D (KARNATAKA),0.0011970970707999476,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.00017755883768322216,1.5441666666666665,0.8823529411764706,29,344,Tier 3 — Local Spoke
IND535591AAA,SALUR_WARD9_D (ANDHRA PRADESH),0.0011970970707999476,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0004970362165007975,1.8166666666666667,0.9761904761904762,24,345,Tier 3 — Local Spoke
IND577002AAA,DAVANGERE_CENTRAL_I_1 (KARNATAKA),0.0011970970707999476,0.0024154589371980675,0.0018115942028985505,4,3,0.26666666666666666,0.0019177666712151197,1.621785253176231,0.979591836734694,60,346,Tier 3 — Local Spoke
IND242001AAA,SHAHJHNPUR_NAVDACLN_D (UTTAR PRADESH),0.0011950817558659408,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005310464620090555,4.208215497737557,1.0,5,347,Tier 3 — Local Spoke
IND174001AAA,BILASPURHP_INDSAREA_D (HIMACHAL PRADESH),0.0011950817558659408,0.0012077294685990338,0.0006038647342995169,2,1,0.0,0.000772421402843687,2.3473053181386514,1.0,44,348,Tier 3 — Local Spoke
IND784001AAA,TEZPUR_MHBHIRAB_D (ASSAM),0.0011950817558659408,0.0018115942028985505,0.0024154589371980675,3,4,0.19047619047619047,0.0007429953242660321,2.3021384984199633,1.0,13,349,Tier 3 — Local Spoke
IND244301AAA,SAMBHAL_KHWSSRAI_D (UTTAR PRADESH),0.0011950817558659408,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0004562996177427055,1.4285714285714286,0.8,21,350,Tier 3 — Local Spoke
IND124001AAB,ROHTAK (HARYANA),0.0011950817558659408,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003065622664533056,2.017135642135642,1.0,8,351,Tier 3 — Local Spoke
IND521201AAA,NUZVID_WARD17_D (ANDHRA PRADESH),0.0011930664409319342,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00035888299578037703,1.5799595141700404,0.9523809523809523,24,352,Tier 3 — Local Spoke
IND607801AAA,NEYVELI_NJVNGR_D (TAMIL NADU),0.0011930664409319342,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.000533954309516439,2.0555555555555554,0.9666666666666667,29,353,Tier 3 — Local Spoke
IND431708AAA,LOHA_SIVJICWK_D (MAHARASHTRA),0.0011930664409319342,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0002777876013427555,1.9099264705882353,1.0,31,354,Tier 3 — Local Spoke
IND754103AAA,JAGATSGHPR_MARKNDPR_D (ORISSA),0.0011930664409319342,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.001324676150821958,4.470588235294118,1.0,8,355,Tier 3 — Local Spoke
IND515411AAA,TADIPATRI_CBROAD_D (ANDHRA PRADESH),0.0011930664409319342,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0006370425201511162,2.229826002981838,1.0,4,356,Tier 3 — Local Spoke
IND591123AAC,RAMDURG_GNDHINGR_D (KARNATAKA),0.0011930664409319342,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00043428500070543535,1.6008597883597884,0.9722222222222222,37,357,Tier 3 — Local Spoke
IND384170AAA,UNJHA_DC (GUJARAT),0.0011910511259979276,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003180909772475496,1.204680735930736,0.5,18,358,Tier 3 — Local Spoke
IND814112AAA,DEOGHAR_BARMASIA_D (JHARKHAND),0.0011910511259979276,0.0018115942028985505,0.0012077294685990338,3,2,0.5,0.0005016611709430195,1.7141565537871375,0.85,16,359,Tier 3 — Local Spoke
IND327001AAB,BANSWARA_KHANDDPP_D (RAJASTHAN),0.0011910511259979276,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.00045044724214004747,1.68837818528221,0.875,12,360,Tier 3 — Local Spoke
IND848114AAA,DALSINGHSARAI_WARDNO13_D (BIHAR),0.0011910511259979276,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0003584157659246318,1.8131249999999999,1.0,41,361,Tier 3 — Local Spoke
IND713148AAA,PANAGARH_CENTRAL_D_1 (WEST BENGAL),0.0011910511259979276,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005785062711138283,3.2962962962962967,1.0,20,362,Tier 3 — Local Spoke
IND305901AAA,BEAWAR_DC (RAJASTHAN),0.0011910511259979276,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0007120313961704237,1.771183780529756,0.9052287581699346,24,363,Tier 3 — Local Spoke
IND341512AAA,PARBATSAR_AJMHWDPP_D (RAJASTHAN),0.0011910511259979276,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0007746043965641087,1.8527667984189722,0.9166666666666667,11,364,Tier 3 — Local Spoke
IND509358AAA,KADTHAL_GNDHIDPP_D (TELANGANA),0.0011910511259979276,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.00029665863499195533,1.722222222222222,0.9237472766884531,34,365,Tier 3 — Local Spoke
IND301705AAA,NEEMRANA_RCOCMPLX_D (RAJASTHAN),0.0011910511259979276,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.00035118922236551805,2.0531309297912714,1.0,8,366,Tier 3 — Local Spoke
IND680012AAA,ARIMBUR_VELUTHUR_D (KERALA),0.0011910511259979276,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0004037615338723198,1.365217391304348,0.5454545454545454,22,367,Tier 3 — Local Spoke
IND506132AAA,KHANPUR_NRSAMPT_D (TELANGANA),0.0011910511259979276,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00030267812178170366,1.3307692307692307,0.5,39,368,Tier 3 — Local Spoke
IND611001AAA,NAGAPTTINM_STTYAPAR_D (TAMIL NADU),0.0011910511259979276,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005900835793902634,2.7274305555555554,1.0,21,369,Tier 3 — Local Spoke
IND584101AAA,RAICHUR_LSROAD_DC (KARNATAKA),0.0011910511259979276,0.0012077294685990338,0.0018115942028985505,2,3,0.3333333333333333,0.0005000239673439586,1.7664696784696783,0.9714285714285715,33,370,Tier 3 — Local Spoke
IND854334AAA,RANIGANJ_CENTRAL_DPP_1 (BIHAR),0.0011910511259979276,0.0012077294685990338,0.0018115942028985505,2,3,0.6,0.0005111677225683139,1.819909951159951,0.9428571428571428,25,371,Tier 3 — Local Spoke
IND764001AAC,JEYPORE_KELASAHI_D (ORISSA),0.0011870204961299143,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.0008760739658643536,2.014069264069264,0.9523809523809524,11,372,Tier 3 — Local Spoke
IND572201AAB,TIPTUR_YTRD_D (KARNATAKA),0.0011850051811959075,0.0012077294685990338,0.0024154589371980675,2,4,0.5,0.0005270065748479138,1.4648912162118854,0.9393939393939394,20,373,Tier 3 — Local Spoke
IND201001AAC,GHAZIABAD_CENTRAL_L_8 (UTTAR PRADESH),0.0009270448696430569,0.0012077294685990338,0.0012077294685990338,2,2,1.0,0.00039112993058181065,1.4739031527682842,0.90625,15,374,Tier 3 — Local Spoke
IND275303AAA,DOHRIGHAT_AZMRDDPP_D (UTTAR PRADESH),0.0008162025482726915,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005776283786737485,3.2109021493212673,1.0,8,375,Tier 3 — Local Spoke
IND571111AAB,GUNDLUPET_SWAMYLYT_D (KARNATAKA),0.0008061259736026582,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005620378882669413,1.7433155080213902,1.0,18,376,Tier 3 — Local Spoke
IND276305AAA,SARAIMEER_MSMCYDPP_D (UTTAR PRADESH),0.0008061259736026582,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00024280592683381569,1.6564889705882353,1.0,13,377,Tier 3 — Local Spoke
IND136128AAA,PEHOWA_WDN14DPP_D (HARYANA),0.000802095343734645,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003736648841372971,1.6904761904761905,0.9772727272727273,44,378,Tier 3 — Local Spoke
IND460001AAA,BETUL_PATELWRD_D (MADHYA PRADESH),0.000802095343734645,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0006137373222288857,1.5611111111111111,0.9047619047619048,41,379,Tier 3 — Local Spoke
IND332713AAA,NEEMKATHANA_WAR5DPP_D (RAJASTHAN),0.000802095343734645,0.0006038647342995169,0.0012077294685990338,1,2,0.0,0.00044572930755157857,1.567748917748918,0.9444444444444445,9,380,Tier 3 — Local Spoke
IND306902AAA,SUMERPUR_BAZARDPP_D (RAJASTHAN),0.000802095343734645,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005135920009328181,1.400599128540305,0.75,3,381,Tier 3 — Local Spoke
IND413304AAA,PANDHARPUR_RAJCMPLX_D (MAHARASHTRA),0.0007980647138666316,0.0012077294685990338,0.0012077294685990338,2,2,0.3333333333333333,0.0007712091872369874,1.9243055555555557,0.9,24,382,Tier 3 — Local Spoke
IND151302AAA,TALWANDISABO_WARDNO3_D (PUNJAB),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00036254976489394396,0.6684245220830587,0.0,33,383,Tier 3 — Local Spoke
IND484001AAA,SHAHDOL_SOHAGPUR_D (MADHYA PRADESH),0.0007980647138666316,0.0012077294685990338,0.0012077294685990338,2,2,0.3333333333333333,0.0004367655361246581,1.564549551492151,0.6666666666666666,10,384,Tier 3 — Local Spoke
IND515201AAA,HINDUPUR_PARIGI_D (ANDHRA PRADESH),0.0007980647138666316,0.0006038647342995169,0.0012077294685990338,1,2,0.0,0.0005112549202649745,1.6851851851851851,0.8666666666666667,34,385,Tier 3 — Local Spoke
IND723131AAA,MANBAZAR_CENTRAL_DPP_1 (WEST BENGAL),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0006308231051205898,1.1965826612903225,0.5833333333333334,18,386,Tier 3 — Local Spoke
IND383001AAA,HIMMATNAGAR_DC (GUJARAT),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.00030563148867265887,1.1403940886699506,0.19930069930069932,24,387,Tier 3 — Local Spoke
IND431127AAA,GEORAI_BAZARRD_D (MAHARASHTRA),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00040506066196224484,1.8282828282828283,1.0,14,388,Tier 3 — Local Spoke
IND802101AAA,BUXAR_SARSWATI_D (BIHAR),0.0007980647138666316,0.0006038647342995169,0.0012077294685990338,1,2,0.6666666666666666,0.0006991161720885909,2.174749373433584,0.9444444444444445,21,389,Tier 3 — Local Spoke
IND285001AAD,ORAI_AJNARI_D (UTTAR PRADESH),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0006134155041498441,1.4533333333333334,0.7619047619047619,42,390,Tier 3 — Local Spoke
IND250611AAA,BARAUT_SRNPRHWY_D (UTTAR PRADESH),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005146102479274804,2.794230769230769,1.0,14,391,Tier 3 — Local Spoke
IND140301AAA,CHANDIGARH_KHARAR_DC (CHANDIGARH),0.0007980647138666316,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0003352251849753214,1.7590434257100924,1.0,61,392,Tier 3 — Local Spoke
IND515801AAA,GUNTAKAL_VERPATEM_D (ANDHRA PRADESH),0.0007980647138666316,0.0012077294685990338,0.0012077294685990338,2,2,0.5,0.000938108562444997,1.8412491096866095,0.8611111111111112,39,393,Tier 3 — Local Spoke
IND518401AAA,NANDIKOTKR_UMARDPP_D (ANDHRA PRADESH),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003984095460532447,1.793573607932876,1.0,25,394,Tier 3 — Local Spoke
IND221401AAA,BHADOHI_RAJPURA_D (UTTAR PRADESH),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003235879051189495,9.716517857142858,1.0,3,395,Tier 3 — Local Spoke
IND127021AAA,BHIWANI_DC (HARYANA),0.0007980647138666316,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.000556956917718363,2.088754873294347,1.0,19,396,Tier 3 — Local Spoke
IND246761AAA,DHAMPUR_NAGINARD_D (UTTAR PRADESH),0.0007980647138666316,0.0006038647342995169,0.0018115942028985505,1,3,0.5,0.0005259702493572538,1.1678095686783747,0.25,23,397,Tier 3 — Local Spoke
IND815351AAA,JAMTARA_D (JHARKHAND),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0002774578434296839,1.1117788461538463,0.3106060606060606,23,398,Tier 3 — Local Spoke
IND600008AAC,CHENNAI_EGMORE_DPC (TAMIL NADU),0.0007980647138666316,0.0018115942028985505,0.0018115942028985505,3,3,0.16666666666666666,0.0010849849523807775,3.887698412698413,1.0,54,399,Tier 3 — Local Spoke
IND389001AAA,GODHRA_DC (GUJARAT),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003939105274404233,1.6,1.0,42,400,Tier 3 — Local Spoke
IND321001AAB,BHARATPUR_NRAYNDPP_D (RAJASTHAN),0.0007980647138666316,0.0006038647342995169,0.0012077294685990338,1,2,0.6666666666666666,0.00030207019167356394,1.4005701424179684,0.6666666666666666,21,401,Tier 3 — Local Spoke
IND263645AAA,RANIKHET_SUBHASH_D (UTTARAKHAND),0.0007980647138666316,0.0018115942028985505,0.0012077294685990338,3,2,0.6666666666666666,0.0005924539734982092,1.5267483163478157,0.6461538461538462,28,402,Tier 3 — Local Spoke
IND571426AAA,KRISHNARAJPET_MURUPOST_D (KARNATAKA),0.0007980647138666316,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.0005006844383713086,3.405228758169935,0.9215686274509803,33,403,Tier 3 — Local Spoke
IND577201AAA,SHIMOGA_DC (KARNATAKA),0.0007980647138666316,0.0018115942028985505,0.0012077294685990338,3,2,0.3,0.0008858669257376273,1.6826289277392843,0.58,20,404,Tier 3 — Local Spoke
IND515591AAA,KADIRI_GVMANU_D (ANDHRA PRADESH),0.0007980647138666316,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.0006385880872805095,1.4920323685029568,1.0,19,405,Tier 3 — Local Spoke
IND846004AAA,DARBHANGA (BIHAR),0.0007980647138666316,0.0006038647342995169,0.0012077294685990338,1,2,0.6666666666666666,0.0004045915183282729,2.4103424478237074,1.0,44,406,Tier 3 — Local Spoke
IND788151AAA,HAILAKANDI_KALIBARI_D (ASSAM),0.0007980647138666316,0.0006038647342995169,0.0012077294685990338,1,2,1.0,0.0003791153912604591,2.692052099946837,1.0,26,407,Tier 3 — Local Spoke
IND246174AAA,SRINAGARUK_SRIKOT_D (UTTARAKHAND),0.0007980647138666316,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.001023603988034675,1.2169908821180682,0.6041666666666666,36,408,Tier 3 — Local Spoke
IND523316AAB,MARKAPUR_VIDYANGR_D (ANDHRA PRADESH),0.0007980647138666316,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.0009705393127015464,2.0,1.0,28,409,Tier 3 — Local Spoke
IND465001AAA,SHAJAPUR_MHPRARD_D (MADHYA PRADESH),0.0007980647138666316,0.0006038647342995169,0.0018115942028985505,1,3,0.5,0.0005553055078881769,1.2854163356109962,0.608974358974359,22,410,Tier 3 — Local Spoke
IND506169AAB,BHUPALPALLY_JWAHRNGR_D (TELANGANA),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00048817990351134326,1.6458333333333333,0.75,3,411,Tier 3 — Local Spoke
IND148023AAA,MALERKOTLA_DC (PUNJAB),0.0007980647138666316,0.0012077294685990338,0.0012077294685990338,2,2,0.16666666666666666,0.0005673978697782934,1.4361771561771564,0.7857142857142857,11,412,Tier 3 — Local Spoke
IND854105AAB,KATIHAR_CENTRAL_D_2 (BIHAR),0.0007980647138666316,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0003047487028034288,1.9477339181286546,1.0,20,413,Tier 3 — Local Spoke
IND401104AAA,MUMBAI_MIRARD_IP (MAHARASHTRA),0.0007980647138666316,0.0024154589371980675,0.0024154589371980675,4,4,0.2,0.0008479926971121888,2.4068556443556446,0.9982638888888888,268,414,Tier 3 — Local Spoke
IND635802AAB,AMBUR_CENTRAL_D_2 (TAMIL NADU),0.0007980647138666316,0.0024154589371980675,0.0012077294685990338,4,2,0.4,0.0008689597299781494,1.7962920521744052,0.75,33,415,Tier 3 — Local Spoke
IND508116AAA,BHUVANAGIRI_HBCOLNY_D (TELANGANA),0.0007980647138666316,0.0006038647342995169,0.0012077294685990338,1,2,0.6666666666666666,0.00036986538312516737,1.5733771405814416,0.6666666666666666,28,416,Tier 3 — Local Spoke
IND721139AAC,PANSKURA_CENTRAL_D_3 (WEST BENGAL),0.0007980647138666316,0.0012077294685990338,0.0012077294685990338,2,2,0.3333333333333333,0.0012211920036576658,1.6757557736978468,0.703125,23,417,Tier 3 — Local Spoke
IND365560AAA,AMRELI_MRKTYRD_DC (GUJARAT),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0004789055862775912,1.681159420289855,1.0,14,418,Tier 3 — Local Spoke
IND535558AAA,BOBBILI_COLEGRD_D (ANDHRA PRADESH),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005425769461284874,1.8285714285714285,1.0,23,419,Tier 3 — Local Spoke
IND584123AAA,MANVI_APMCYARD_D (KARNATAKA),0.0007980647138666316,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00022547750802356218,1.582142857142857,1.0,3,420,Tier 3 — Local Spoke
IND333031AAA,PILANI (RAJASTHAN),0.0007980647138666316,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.000748119044565335,2.308241758241758,1.0,20,421,Tier 3 — Local Spoke
IND380005AAA,AMD_CHANDKHEDA_DC (GUJARAT),0.0007980647138666316,0.0006038647342995169,0.0018115942028985505,1,3,1.0,0.000368441079494026,2.2951437451437453,0.8680555555555556,46,422,Tier 3 — Local Spoke
IND562101AAA,CHIKBLAPUR_SHNTISGR_D (KARNATAKA),0.0007980647138666316,0.0012077294685990338,0.0006038647342995169,2,1,0.6666666666666666,0.0013894043066722923,1.7075757575757577,0.6923076923076924,26,423,Tier 3 — Local Spoke
IND786181AAC,MARGHERITA_CIVILHPL_D (ASSAM),0.0007980647138666316,0.0018115942028985505,0.0018115942028985505,3,3,0.16666666666666666,0.0010915337433693518,6.88383198138716,1.0,59,424,Tier 3 — Local Spoke
IND411014AAA,PNQ VADGAON SHERI DPC (MAHARASHTRA),0.0007980647138666316,0.0018115942028985505,0.0018115942028985505,3,3,0.0,0.0013948245131649279,3.0366577866577864,0.9656330749354005,76,425,Tier 3 — Local Spoke
IND110064AAA,DELHI_MAYAPURI_PC (DELHI),0.0007980647138666316,0.0012077294685990338,0.0018115942028985505,2,3,0.16666666666666666,0.0006906332221397123,2.7262613122171944,0.8625,92,426,Tier 3 — Local Spoke
IND509001AAA,MAHABUBNAGAR_DC (TELANGANA),0.000796049398932625,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00031897651655926704,1.380952380952381,0.868421052631579,36,427,Tier 3 — Local Spoke
IND416510AAA,SAWANTWADI_LAXMINGR_D (MAHARASHTRA),0.000796049398932625,0.0012077294685990338,0.0012077294685990338,2,2,0.0,0.0005899350058460464,1.9671094696459819,1.0,34,428,Tier 3 — Local Spoke
IND242307AAB,TILHAR_SINGCLNY_D (UTTAR PRADESH),0.000796049398932625,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0005717051068705459,3.2171560518334714,0.8666666666666667,11,429,Tier 3 — Local Spoke
IND173212AAA,SOLAN_MOHANPRK_D (HIMACHAL PRADESH),0.000796049398932625,0.0012077294685990338,0.0024154589371980675,2,4,0.5,0.0006045817397878805,3.0885478008833274,1.0,28,430,Tier 3 — Local Spoke
IND244412AAA,CHANDAUSI_GANESH_D (UTTAR PRADESH),0.000796049398932625,0.0006038647342995169,0.0012077294685990338,1,2,0.6666666666666666,0.0005078219277640518,1.102489128318297,0.3333333333333333,24,431,Tier 3 — Local Spoke
IND501141AAA,TANDUR_SNTHINGR_D (TELANGANA),0.000796049398932625,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0003039926035248797,1.4545454545454546,0.9375,13,432,Tier 3 — Local Spoke
IND476111AAA,AMBAH_MRENTIRH_D (MADHYA PRADESH),0.000796049398932625,0.0012077294685990338,0.0012077294685990338,2,2,0.5,0.0008403375651175054,2.1519607843137254,1.0,17,433,Tier 3 — Local Spoke
IND741123AAB,CHAPRA_NAGARDPP_D (WEST BENGAL),0.000796049398932625,0.0012077294685990338,0.0006038647342995169,2,1,0.6666666666666666,0.00044276055155916514,2.5238095238095237,1.0,36,434,Tier 3 — Local Spoke
IND632301AAA,ARANI_KRTHIKYN_D (TAMIL NADU),0.000796049398932625,0.0006038647342995169,0.0012077294685990338,1,2,0.0,0.00022191299358912536,1.952565702794536,1.0,26,435,Tier 3 — Local Spoke
IND175018AAA,SUNDARNGR_BHOGPUR_D (HIMACHAL PRADESH),0.000796049398932625,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0007767998818879198,2.7259259259259263,1.0,31,436,Tier 3 — Local Spoke
IND829122AAA,RAMGARH_HOTELPRK_D (JHARKHAND),0.000796049398932625,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00035997252996858525,1.7111111111111112,1.0,28,437,Tier 3 — Local Spoke
IND000000AAZ,BULDHANA_THSIL3PL_D (MAHARASHTRA),0.000796049398932625,0.0012077294685990338,0.0012077294685990338,2,2,0.3333333333333333,0.0012167826934910012,4.022511722080137,1.0,4,438,Tier 3 — Local Spoke
IND126102AAA,JIND_DC (HARYANA),0.000796049398932625,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.00038060395118197376,2.161764705882353,1.0,11,439,Tier 3 — Local Spoke
IND422103AAC,SINNAR_CENTRAL_D_1 (MAHARASHTRA),0.000796049398932625,0.0006038647342995169,0.0012077294685990338,1,2,0.0,0.00024095387852089174,1.5932539682539684,0.7272727272727272,22,440,Tier 3 — Local Spoke
IND754142AAA,PARADIP_UDYABATA_D (ORISSA),0.0007940340839986184,0.0012077294685990338,0.0006038647342995169,2,1,0.0,0.0013508915075674563,2.32320987654321,1.0,4,441,Tier 3 — Local Spoke
IND123001AAA,NARNAUL_DC (HARYANA),0.0007940340839986184,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.00047790119149233043,2.151562302340291,1.0,16,442,Tier 3 — Local Spoke
IND521105AAA,HANUMANJNC_VIJYWDRD_D (ANDHRA PRADESH),0.0007940340839986184,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0004251886442355259,2.0946404512097234,1.0,11,443,Tier 3 — Local Spoke
IND415003AAA,SATARA_DC (MAHARASHTRA),0.0007940340839986184,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0005418971672329441,1.5089395624768258,0.6428571428571429,17,444,Tier 3 — Local Spoke
IND184104AAA,KATHUA_BOB_D (JAMMU & KASHMIR),0.0007940340839986184,0.0012077294685990338,0.0024154589371980675,2,4,0.8333333333333334,0.0006133941076008058,1.3500396825396825,0.6944444444444443,21,445,Tier 3 — Local Spoke
IND431514AAA,GANGAKHER_BUSSTAND_D (MAHARASHTRA),0.0007940340839986184,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003561749849416065,1.9695669934640523,1.0,32,446,Tier 3 — Local Spoke
IND721133AAA,KESHIARY_MDNPRDPP_D (WEST BENGAL),0.0007940340839986184,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.000385655130885932,2.5516235144312396,1.0,4,447,Tier 3 — Local Spoke
IND679303AAA,SANKARAMANGALAM_CENTRAL_D_1 (KERALA),0.0007940340839986184,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0004633941150360293,2.1333333333333337,0.9545454545454546,25,448,Tier 3 — Local Spoke
IND342602AAC,BILARA_CENTRAL_DPP_2 (RAJASTHAN),0.0007940340839986184,0.0012077294685990338,0.0012077294685990338,2,2,0.3333333333333333,0.0009209383520527775,1.948967611782344,0.9583333333333334,12,449,Tier 3 — Local Spoke
IND574202AAA,PUTTUR_DARBE_DC (KARNATAKA),0.0007940340839986184,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0002492763479270628,1.925944669365722,1.0,11,450,Tier 3 — Local Spoke
IND587103AAB,BAGALKOT_SECTOR4_D (KARNATAKA),0.0007940340839986184,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0004891821575168077,1.7936640654031961,1.0,38,451,Tier 3 — Local Spoke
IND581303AAA,KARWAR_CENTRAL_D_1 (KARNATAKA),0.0007940340839986184,0.0006038647342995169,0.0012077294685990338,1,2,0.6666666666666666,0.0002711089498886031,1.409984414572375,0.8055555555555557,27,452,Tier 3 — Local Spoke
IND505326AAB,NAN,0.0007940340839986184,0.0012077294685990338,0.0018115942028985505,2,3,0.6,0.00038261761378230767,2.117615224501933,0.85,8,453,Tier 3 — Local Spoke
IND760003AAB,BERHAMPUR_KHAJURIA_I (ORISSA),0.0007940340839986184,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0002772749389325184,1.9074205784732101,0.6666666666666666,14,454,Tier 3 — Local Spoke
IND516360AAB,PRODDATUR_CENTRAL_D_2 (ANDHRA PRADESH),0.0007940340839986184,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0006618938957003325,1.7027148867962332,1.0,4,455,Tier 3 — Local Spoke
IND400701AAA,MUMBAI_GHANSOLI_DC (MAHARASHTRA),0.0007940340839986184,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0002632319911627704,2.9814814814814814,1.0,19,456,Tier 3 — Local Spoke
IND341505AAA,MAKRANA_MWALIBAD_D (RAJASTHAN),0.0007940340839986184,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.0007782036769795942,1.609816861903976,0.6944444444444443,18,457,Tier 3 — Local Spoke
IND212601AAA,FATEHPUR_KOTWALI_D (UTTAR PRADESH),0.0007940340839986184,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00034509888763576183,1.7704678362573099,0.96875,32,458,Tier 3 — Local Spoke
IND144601AAA,KAPURTHALA_DC (PUNJAB),0.0007940340839986184,0.0006038647342995169,0.0012077294685990338,1,2,0.6666666666666666,0.0007041942430089759,2.1343846749226008,0.6666666666666666,6,459,Tier 3 — Local Spoke
IND563101AAB,KOLAR_AMBEDKAR_D (KARNATAKA),0.0007940340839986184,0.0012077294685990338,0.0018115942028985505,2,3,0.5,0.0003149037981785042,2.308279220779221,0.7942857142857143,35,460,Tier 3 — Local Spoke
IND344001AAA,BARMER_NEHRU3PL_D (RAJASTHAN),0.0007940340839986184,0.0006038647342995169,0.0018115942028985505,1,3,0.6666666666666666,0.0002387181169138391,1.1893858036635705,0.6944444444444444,22,461,Tier 3 — Local Spoke
IND606003AAA,VIRUDHCHLM_SELAMRD_D (TAMIL NADU),0.0007940340839986184,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005729469093124722,1.7916666666666667,0.930952380952381,29,462,Tier 3 — Local Spoke
