source_center,destination_center,source_name,destination_name,median_distance_km,median_osrm_time_h,total_trip_count,pct_afternoon,pct_evening,pct_morning,pct_night,dominant_time_of_day,carting_median_delay,ftl_median_delay,carting_sla_breach_rate,ftl_sla_breach_rate,carting_trip_count,ftl_trip_count,has_both_types,current_route_type,src_betweenness_centrality,src_pagerank,src_in_degree_raw,src_out_degree_raw,src_clustering_coefficient,src_avg_sla_breach_rate,dst_betweenness_centrality,dst_pagerank,dst_in_degree_raw,dst_out_degree_raw,dst_clustering_coefficient,dst_avg_sla_breach_rate,pred_delay_ratio_ftl,pred_delay_ratio_carting,pred_breach_prob_ftl,pred_breach_prob_carting,pred_time_hours_ftl,pred_time_hours_carting,total_cost_ftl_rs,total_cost_carting_rs,recommended_route_type,cost_savings_rs,time_diff_hours,switch_recommended,sla_breach_reduction_shipments
IND532222AAA,IND532001AAB,PALASA_CENTRAL_DPP_1 (ANDHRA PRADESH),SRIKAKULAM_KUSLPRAM_I (ANDHRA PRADESH),27.3596,0.31666666666666665,1,0.0,0.0,1.0,0.0,morning,,1.631578947368421,,1.0,0.0,1.0,False,FTL,0.0,0.0005319134631621,1.0,2.0,1.0,0.6969696969696969,0.0080008002880063,0.0016341130471827,5.0,4.0,0.1785714285714285,0.9907407407407408,1.9733601,3.593329,0.9974413,0.99329996,0.6248973528544107,1.1378875017166137,3100.631845904541,1464.629980545044,CARTING,1636.001865359497,0.512990148862203,True,0.004141330718994141
IND532222AAA,IND761200AAA,PALASA_CENTRAL_DPP_1 (ANDHRA PRADESH),PARALAKHEMUNDI_WARD14_D (ORISSA),70.79,1.3333333333333333,11,0.0,0.0,0.9090909090909091,0.09090909090909091,morning,,0.625,,0.09090909090909091,0.0,11.0,False,FTL,0.0,0.0005319134631621,1.0,2.0,1.0,0.6969696969696969,0.0022228923722093,0.0005123961961102,2.0,1.0,1.0,0.3358585858585858,0.55934143,0.45824215,0.045144606,0.04067614,0.74578857421875,0.6109895308812459,3805.675335099101,3363.218766123057,CARTING,442.4565689760443,-0.13479904333750414,True,0.04915313795208931
IND532421AAA,IND532201AAA,NARASNPETA_HUDCODPP_D (ANDHRA PRADESH),TEKKALI_AMVDIDPP_D (ANDHRA PRADESH),23.1129,0.26666666666666666,19,0.0,0.0,0.10526315789473684,0.8947368421052632,night,,1.588235294117647,,0.9473684210526315,0.0,19.0,False,FTL,0.0,0.0004540383899931,1.0,1.0,1.0,0.9736842105263156,0.0030169264562079,0.0007986864652693,2.0,2.0,0.6666666666666666,0.7368421052631579,1.7159324,2.1814024,0.97834593,0.9504727,0.45758196512858074,0.5817073186238607,11802.770140475082,9785.135768909455,CARTING,2017.6343715656276,0.12412535349527998,True,0.5295911431312561
IND532440AAA,IND532001AAB,PALAKONDA_VADAIDPP_D (ANDHRA PRADESH),SRIKAKULAM_KUSLPRAM_I (ANDHRA PRADESH),26.5702,0.38333333333333336,17,0.11764705882352941,0.0,0.8823529411764706,0.0,morning,,1.5,,1.0,0.0,17.0,False,FTL,0.0,0.0003634004520666,1.0,1.0,1.0,1.0,0.0080008002880063,0.0016341130471827,5.0,4.0,0.1785714285714285,0.9907407407407408,2.011453,8.765231,0.9995888,0.99933606,0.7710569500923157,3.3600052674611414,11081.049094223403,9422.866542825699,CARTING,1658.1825513977037,2.5889483173688257,True,0.004296302795410156
IND533003AAA,IND533106AAA,KAKINADA_DC (ANDHRA PRADESH),RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),25.2245,0.35,3,0.0,0.0,0.0,1.0,night,,1.65,,1.0,0.0,3.0,False,FTL,0.0003990323569333,0.0004547008973551,2.0,2.0,1.0,0.95,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,2.4591548,3.4767423,0.98348343,0.9442803,0.8607041954994201,1.2168597936630248,4030.1641505851744,2277.6454895496367,CARTING,1752.5186610355377,0.35615559816360465,True,0.11760932207107544
IND533003AAA,IND533401AAA,KAKINADA_DC (ANDHRA PRADESH),TUNI_EAGLVARI_D (ANDHRA PRADESH),25.4747,0.3333333333333333,18,0.0,0.05555555555555555,0.0,0.9444444444444444,night,,1.4630952380952382,,1.0,0.0,18.0,False,FTL,0.0003990323569333,0.0004547008973551,2.0,2.0,1.0,0.95,0.0,0.0003015105646261,1.0,2.0,1.0,0.9607843137254902,1.9059348,2.5593326,0.9870379,0.95276564,0.6353116035461426,0.8531108697255452,11443.784473989868,9448.625792369843,CARTING,1995.1586816200252,0.2177992661794026,True,0.6169005632400513
IND533106AAA,IND501359AAE,RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),HYDERABAD_SHAMSHBD_H (TELANGANA),29.3249,0.35,8,0.0,0.0,0.125,0.875,night,,1.9954545454545454,,1.0,0.0,8.0,False,FTL,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,0.0869608394023867,0.0084374165834234,30.0,27.0,0.0426829268292682,0.8977074127853137,2.0909593,5.1363263,0.963324,0.87600625,0.7318357586860657,1.7977142095565795,6498.443841488647,4570.2699824523925,CARTING,1928.1738590362547,1.065878450870514,True,0.6985421180725098
IND533106AAA,IND530012AAA,RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),VISAKHAPATNAM_GAJUWAKA_IP (ANDHRA PRADESH),26.8678,0.38333333333333336,11,1.0,0.0,0.0,0.0,afternoon,,1.5217391304347827,,1.0,0.0,11.0,False,FTL,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,0.0264832535477813,0.0033209698392506,10.0,11.0,0.0549450549450549,0.9368131868131868,1.906092,3.0258677,0.9879579,0.96978563,0.7306686182816824,1.1599159518877666,8024.860021411514,6277.210968866348,CARTING,1747.6490525451663,0.42924733360608425,True,0.19989490509033203
IND533106AAA,IND533003AAA,RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),KAKINADA_DC (ANDHRA PRADESH),33.8649,0.5333333333333333,2,0.0,1.0,0.0,0.0,evening,,1.5,,1.0,0.0,2.0,False,FTL,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,0.0003990323569333,0.0004547008973551,2.0,2.0,1.0,0.95,2.1628923,2.8717387,0.9245531,0.9098477,1.1535425821940104,1.531593958536784,3669.580896294403,2203.0926767539977,CARTING,1466.4882195404052,0.3780513763427735,True,0.029410839080810547
IND533106AAA,IND533201AAA,RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),AMALAPURAM_VIJDURG_D (ANDHRA PRADESH),33.7766,0.5166666666666667,1,0.0,1.0,0.0,0.0,evening,,1.6774193548387095,,1.0,0.0,1.0,False,FTL,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,0.0,0.0018956475130238,3.0,2.0,0.6666666666666666,1.0,4.049539,5.562978,0.99904746,0.9990938,2.092261862754822,2.8742051919301352,3242.6089290859222,1788.3768854904176,CARTING,1454.2320435955046,0.7819433291753133,True,0.0
IND533106AAA,IND533242AAA,RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),RAZOLE_SHANTHI_D (ANDHRA PRADESH),37.9157,0.5083333333333333,4,0.0,1.0,0.0,0.0,evening,,3.334590517241379,,1.0,0.0,4.0,False,FTL,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,0.0,0.0013098973067042,2.0,1.0,1.0,1.0,3.8460588,5.329979,0.9993344,0.99931836,1.955079913139343,2.709405962626139,4832.814189863586,3494.421722564697,CARTING,1338.3924672988887,0.754326049486796,True,6.413459777832031e-05
IND533106AAA,IND533262AAA,RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),DRAKSHARAMAM_ANAIPETA_D (ANDHRA PRADESH),26.443649999999998,0.4,6,0.0,1.0,0.0,0.0,evening,,1.7291666666666665,,1.0,0.0,6.0,False,FTL,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,0.0,0.0009763280478325,2.0,2.0,1.0,1.0,2.7139535,3.6595852,0.9997023,0.99952245,1.085581398010254,1.4638340950012207,5580.867124398041,3920.7498427581786,CARTING,1660.117281639862,0.37825269699096675,True,0.001078963279724121
IND533106AAA,IND533308AAB,RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),MANDAPETA_MAINRD_D (ANDHRA PRADESH),33.004149999999996,0.4583333333333333,14,0.0,1.0,0.0,0.0,evening,,3.636904761904762,,1.0,0.0,14.0,False,FTL,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,0.0,0.0005890481575612,2.0,2.0,1.0,0.95,2.799719,3.3565793,0.9634517,0.9471029,1.283204585313797,1.5384321808815002,9470.253084648895,7879.927830238342,CARTING,1590.3252544105535,0.25522759556770325,True,0.22888290882110596
IND533106AAA,IND534260AAC,RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),PALAKOLLU_CROADDPP_D (ANDHRA PRADESH),23.412,0.35,5,0.0,1.0,0.0,0.0,evening,,1.619047619047619,,1.0,0.0,5.0,False,FTL,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,0.0,0.0002625676378699,1.0,1.0,0.0,1.0,2.0145674,2.8124642,0.9995621,0.9991522,0.7050985813140869,0.9843624830245971,5013.969211687088,3268.480458831787,CARTING,1745.4887528553013,0.2792639017105102,True,0.0020495057106018066
IND533201AAA,IND533242AAA,AMALAPURAM_VIJDURG_D (ANDHRA PRADESH),RAZOLE_SHANTHI_D (ANDHRA PRADESH),21.0756,0.24166666666666667,2,0.0,0.0,0.0,1.0,night,,2.373809523809524,,1.0,0.0,2.0,False,FTL,0.0,0.0018956475130238,3.0,2.0,0.6666666666666666,1.0,0.0,0.0013098973067042,2.0,1.0,1.0,1.0,3.2410102,3.5775483,0.9998615,0.9998287,0.7832441290219625,0.8645741641521454,3463.524678805542,1653.6086962509157,CARTING,1809.9159825546262,0.08133003513018289,True,6.556510925292969e-05
IND533201AAA,IND533262AAA,AMALAPURAM_VIJDURG_D (ANDHRA PRADESH),DRAKSHARAMAM_ANAIPETA_D (ANDHRA PRADESH),43.9513,0.6166666666666667,9,0.0,0.0,0.0,1.0,night,,1.864864864864865,,1.0,0.0,9.0,False,FTL,0.0,0.0018956475130238,3.0,2.0,0.6666666666666666,1.0,0.0,0.0009763280478325,2.0,2.0,1.0,1.0,2.3336332,6.463332,0.9998661,0.99989545,1.4390737970670064,3.985721508661906,7466.326175855255,6297.094540538788,CARTING,1169.231635316467,2.5466477115948996,True,0.0
IND533242AAA,IND533201AAA,RAZOLE_SHANTHI_D (ANDHRA PRADESH),AMALAPURAM_VIJDURG_D (ANDHRA PRADESH),21.0233,0.24166666666666667,2,0.0,0.0,0.0,1.0,night,,2.2476190476190476,,1.0,0.0,2.0,False,FTL,0.0,0.0013098973067042,2.0,1.0,1.0,1.0,0.0,0.0018956475130238,3.0,2.0,0.6666666666666666,1.0,3.8443594,4.572508,0.9998733,0.9998406,0.929053521156311,1.1050227324167887,3462.3858805252075,1651.0056171798706,CARTING,1811.380263345337,0.1759692112604777,True,6.532669067382812e-05
IND533262AAA,IND533106AAA,DRAKSHARAMAM_ANAIPETA_D (ANDHRA PRADESH),RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),37.3637,0.5333333333333333,7,0.0,0.0,0.14285714285714285,0.8571428571428571,night,,1.6129032258064515,,1.0,0.0,7.0,False,FTL,0.0,0.0009763280478325,2.0,2.0,1.0,1.0,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,1.9127227,4.989846,0.99886924,0.99901414,1.020118776957194,2.6612513224283854,6318.043740993881,4964.734487113952,CARTING,1353.3092538799292,1.6411325454711914,True,0.0
IND533262AAA,IND533201AAA,DRAKSHARAMAM_ANAIPETA_D (ANDHRA PRADESH),AMALAPURAM_VIJDURG_D (ANDHRA PRADESH),24.6249,0.2833333333333333,5,0.0,0.4,0.0,0.6,night,,2.588235294117647,,1.0,0.0,5.0,False,FTL,0.0,0.0009763280478325,2.0,2.0,1.0,1.0,0.0,0.0018956475130238,3.0,2.0,0.6666666666666666,1.0,2.912546,5.1634,0.9998902,0.99985087,0.8252213438351949,1.4629633824030557,5041.473320610809,3330.87217294693,CARTING,1710.6011476638796,0.6377420385678608,True,0.00019669532775878906
IND533308AAB,IND533003AAA,MANDAPETA_MAINRD_D (ANDHRA PRADESH),KAKINADA_DC (ANDHRA PRADESH),34.1676,0.5333333333333333,15,0.0,0.6666666666666666,0.0,0.3333333333333333,evening,,1.3333333333333333,,0.8,0.0,15.0,False,FTL,0.0,0.0005890481575612,2.0,2.0,1.0,0.95,0.0003990323569333,0.0004547008973551,2.0,2.0,1.0,0.95,1.7958226,2.5132272,0.86036193,0.84267455,0.9577720642089843,1.3403878529866535,9204.401702811432,7628.439150457382,CARTING,1575.9625523540499,0.3826157887776692,True,0.26531070470809937
IND533308AAB,IND533106AAA,MANDAPETA_MAINRD_D (ANDHRA PRADESH),RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),33.3582,0.45,1,0.0,0.0,1.0,0.0,morning,,1.962962962962963,,1.0,0.0,1.0,False,FTL,0.0,0.0005890481575612,2.0,2.0,1.0,0.95,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,2.440253,3.487657,0.8245024,0.7707009,1.0981138586997987,1.5694456815719604,3146.131604252243,1653.2604359722136,CARTING,1492.8711682800295,0.4713318228721617,True,0.053801536560058594
IND533401AAA,IND533106AAA,TUNI_EAGLVARI_D (ANDHRA PRADESH),RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),24.9866,0.3,17,0.0,0.0,0.0,1.0,night,,1.9411764705882355,,0.8823529411764706,0.0,17.0,False,FTL,0.0,0.0003015105646261,1.0,2.0,1.0,0.9607843137254902,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,2.7574046,4.2159414,0.9908862,0.97686476,0.8272213697433471,1.264782428741455,10972.237996859742,9152.680418806076,CARTING,1819.5575780536656,0.43756105899810793,True,0.23836475610733032
IND533401AAA,IND533308AAB,TUNI_EAGLVARI_D (ANDHRA PRADESH),MANDAPETA_MAINRD_D (ANDHRA PRADESH),44.6061,0.5833333333333334,1,0.0,0.0,0.0,1.0,night,,2.685714285714285,,1.0,0.0,1.0,False,FTL,0.0,0.0003015105646261,1.0,2.0,1.0,0.9607843137254902,0.0,0.0005890481575612,2.0,2.0,1.0,0.95,2.5047328,5.5569983,0.86243635,0.87046176,1.4610941608746848,3.241582314173381,3412.5523770801547,2265.535880975723,CARTING,1147.0164961044316,1.780488153298696,True,0.0
IND534001AAA,IND521225AAB,ELURU_AGRAHARM_DC (ANDHRA PRADESH),VIJAYAWADA_RYNAPADU_H (ANDHRA PRADESH),26.1887,0.31666666666666665,1,0.0,0.0,0.0,1.0,night,,3.1052631578947367,,1.0,0.0,1.0,False,FTL,0.0,0.0002742997906992,1.0,2.0,0.6666666666666666,1.0,0.0109532366663261,0.0024703537416212,8.0,8.0,0.1025641025641025,0.9627976190476192,3.022885,7.7412844,0.999747,0.99956685,0.9572469433148701,2.451406717300415,3076.024889141464,1409.2184265232086,CARTING,1666.8064626182554,1.4941597739855448,True,0.00018012523651123047
IND534001AAA,IND521333AAA,ELURU_AGRAHARM_DC (ANDHRA PRADESH),KAIKALURU_ATAPAKA_D (ANDHRA PRADESH),24.587400000000002,0.425,14,0.0,0.0,0.0,1.0,night,,1.7541666666666667,,1.0,0.0,14.0,False,FTL,0.0,0.0002742997906992,1.0,2.0,0.6666666666666666,1.0,0.0,0.0004113588494743,2.0,1.0,0.6666666666666666,1.0,1.9760817,6.0280714,0.99987924,0.99982977,0.8398347347974777,2.5619303464889525,9540.077486927796,7828.17838394165,CARTING,1711.8991029861454,1.7220956116914747,True,0.0006926059722900391
IND534260AAC,IND533106AAA,PALAKOLLU_CROADDPP_D (ANDHRA PRADESH),RAJAMUNDRY_ATONGRRD_I (ANDHRA PRADESH),33.0018,0.6166666666666667,4,0.0,0.0,0.5,0.5,morning,,2.1857585139318885,,1.0,0.0,4.0,False,FTL,0.0,0.0002625676378699,1.0,1.0,0.0,1.0,0.0028254715374773,0.0017666761732121,8.0,8.0,0.1555555555555555,0.9301470588235294,2.1342568,9.111129,0.9988697,0.9990281,1.3161250511805218,5.618529431025188,4723.779034242249,3248.146173324585,CARTING,1475.6328609176635,4.302404379844666,True,0.0
IND535001AAA,IND530012AAA,VIZIANAGARAM_NCSRD_DC (ANDHRA PRADESH),VISAKHAPATNAM_GAJUWAKA_IP (ANDHRA PRADESH),18.17065,0.2916666666666667,10,0.0,0.0,0.2,0.8,night,1.628787878787879,,1.0,,10.0,0.0,False,CARTING,0.0,0.0007309677214146,2.0,1.0,0.0,1.0,0.0264832535477813,0.0033209698392506,10.0,11.0,0.0549450549450549,0.9368131868131868,3.551134,2.430211,0.99976784,0.99960107,1.0357474486033122,0.7088115612665813,7398.593499543,5579.711830562592,CARTING,1818.881668980408,-0.32693588733673096,False,0.0
IND535501AAB,IND532001AAB,PARVATHIPURAM_CENTRAL_D_2 (ANDHRA PRADESH),SRIKAKULAM_KUSLPRAM_I (ANDHRA PRADESH),25.812,0.38333333333333336,1,0.0,0.0,1.0,0.0,morning,,1.4782608695652173,,1.0,0.0,1.0,False,FTL,0.0003990323569333,0.0005812949190201,1.0,2.0,0.3333333333333333,1.0,0.0080008002880063,0.0016341130471827,5.0,4.0,0.1785714285714285,0.9907407407407408,2.2042716,4.99475,0.999564,0.9993843,0.8449707627296449,1.9146541754404705,3067.645996011734,1390.2921420097352,CARTING,1677.3538540019988,1.0696834127108255,True,0.00017970800399780273
IND535501AAB,IND532440AAA,PARVATHIPURAM_CENTRAL_D_2 (ANDHRA PRADESH),PALAKONDA_VADAIDPP_D (ANDHRA PRADESH),24.3917,0.36666666666666664,17,0.0,0.0,1.0,0.0,morning,,1.434782608695652,,1.0,0.0,17.0,False,FTL,0.0003990323569333,0.0005812949190201,1.0,2.0,0.3333333333333333,1.0,0.0,0.0003634004520666,1.0,1.0,1.0,1.0,1.8907676,3.8399768,0.9999305,0.9998903,0.6932814439137777,1.4079914887746174,11036.02665836563,9318.652783355712,CARTING,1717.3738750099183,0.7147100448608398,True,0.0006829500198364258
IND535558AAA,IND535501AAB,BOBBILI_COLEGRD_D (ANDHRA PRADESH),PARVATHIPURAM_CENTRAL_D_2 (ANDHRA PRADESH),23.9741,0.36666666666666664,20,0.0,0.0,0.85,0.15,morning,,1.5238095238095235,,1.0,0.0,20.0,False,FTL,0.0007980647138666,0.0005425769461284,1.0,1.0,0.0,1.0,0.0003990323569333,0.0005812949190201,1.0,2.0,0.3333333333333333,1.0,1.9081925,4.5656333,0.99977475,0.99968183,0.6996705889701843,1.6740655422210693,12525.177740473937,10795.52330406189,CARTING,1729.6544364120473,0.974394953250885,True,0.0018584728240966797
IND535591AAA,IND535558AAA,SALUR_WARD9_D (ANDHRA PRADESH),BOBBILI_COLEGRD_D (ANDHRA PRADESH),19.0487,0.26666666666666666,3,0.0,0.0,0.0,1.0,night,,2.1333333333333333,,1.0,0.0,3.0,False,FTL,0.0011970970707999,0.0004970362165007,1.0,1.0,0.0,0.9761904761904762,0.0007980647138666,0.0005425769461284,1.0,1.0,0.0,1.0,2.510927,2.5833266,0.9992737,0.9988067,0.6695805231730143,0.688887087504069,3917.9819761051176,2088.697072517395,CARTING,1829.2849035877225,0.01930656433105471,True,0.0014010071754455566
IND560002AAA,IND560099AAB,BENGALURU_KHROAD_I (KARNATAKA),BENGALURU_BOMSNDRA_HB (KARNATAKA),10.830400000000001,0.20833333333333334,18,0.05555555555555555,0.1111111111111111,0.5,0.3333333333333333,morning,1.2916666666666665,,0.5555555555555556,,18.0,0.0,False,CARTING,0.0,0.000523420724824,3.0,2.0,1.0,0.6014747474747475,0.0028234562225433,0.0019171701426759,11.0,18.0,0.1368421052631579,0.6927630423524987,1.5507004,1.4003761,0.75701034,0.5263332,0.3230625887711843,0.29174501697222394,9051.361866215515,5245.302915672302,CARTING,3806.0589505432126,-0.031317571798960386,False,0.0
IND560002AAA,IND562132AAA,BENGALURU_KHROAD_I (KARNATAKA),BANGALORE_NELMNGLA_H (KARNATAKA),13.054,0.3,22,0.3181818181818182,0.045454545454545456,0.6363636363636364,0.0,morning,1.6842105263157894,,0.6818181818181818,,22.0,0.0,False,CARTING,0.0,0.000523420724824,3.0,2.0,1.0,0.6014747474747475,0.1254412627523096,0.008298846398578,36.0,35.0,0.0535714285714285,0.8453297256946763,1.6022038,1.7231688,0.95770586,0.86862594,0.48066115379333496,0.5169506549835204,12821.952409065247,10085.42532781601,CARTING,2736.5270812492363,0.03628950119018548,False,0.0
IND560027AAA,IND560099AAA,BLR_DOMLUR (KARNATAKA),BENGALURU_BOMSNDRA_PC (KARNATAKA),15.892800000000001,0.2833333333333333,4,0.5,0.5,0.0,0.0,afternoon,1.8305555555555557,,0.5,,4.0,0.0,False,CARTING,0.0,0.0001199449170081,0.0,1.0,0.0,0.5,0.0,0.0002219087196572,1.0,0.0,0.0,0.5,1.2965821,1.2463968,0.47007644,0.2007691,0.3673649291197459,0.35314575433731077,3289.794483529663,960.4661932258606,CARTING,2329.3282903038025,-0.014219174782435118,False,0.0
IND560043AAC,IND560064AAA,HBR LAYOUT PC (KARNATAKA),BENGALURU_NWYLHNKA_DC (KARNATAKA),12.8395,0.2833333333333333,39,0.0,0.23076923076923078,0.48717948717948717,0.28205128205128205,morning,1.5294117647058822,,1.0,,39.0,0.0,False,CARTING,0.0026239400440766,0.0004870074651766,4.0,3.0,0.3,0.7053863928863928,0.0,0.0002662482423528,1.0,0.0,0.0,1.0,1.7786139,1.6664714,0.9993043,0.99843913,0.503940612077713,0.47216688593228656,21768.902744430543,19997.958096761704,CARTING,1770.944647668839,-0.03177372614542645,False,0.0
IND560043AAC,IND560099AAB,HBR LAYOUT PC (KARNATAKA),BENGALURU_BOMSNDRA_HB (KARNATAKA),14.8088,0.26666666666666666,24,0.0,0.4583333333333333,0.5416666666666666,0.0,morning,1.1984126984126986,,0.5,,24.0,0.0,False,CARTING,0.0026239400440766,0.0004870074651766,4.0,3.0,0.3,0.7053863928863928,0.0028234562225433,0.0019171701426759,11.0,18.0,0.1368421052631579,0.6927630423524987,1.9300789,1.9834948,0.93700904,0.7876577,0.514687697092692,0.5289319356282552,13569.902038491822,9999.980137527466,CARTING,3569.9219009643566,0.014244238535563225,False,0.0
IND560043AAC,IND562132AAA,HBR LAYOUT PC (KARNATAKA),BANGALORE_NELMNGLA_H (KARNATAKA),12.6798,0.3,16,0.375,0.0625,0.5625,0.0,morning,1.6019736842105265,,0.6875,,16.0,0.0,False,CARTING,0.0026239400440766,0.0004870074651766,4.0,3.0,0.3,0.7053863928863928,0.1254412627523096,0.008298846398578,36.0,35.0,0.0535714285714285,0.8453297256946763,1.7737631,1.8898603,0.9494102,0.8568188,0.5321289181709289,0.5669580817222595,9874.23720095215,7381.348361633301,CARTING,2492.888839318849,0.03482916355133059,False,0.0
IND560048AAB,IND560099AAB,BENGALURU_HOODI_IP (KARNATAKA),BENGALURU_BOMSNDRA_HB (KARNATAKA),11.9089,0.23333333333333334,26,0.0,0.46153846153846156,0.4230769230769231,0.11538461538461539,evening,1.359090909090909,,0.5384615384615384,,26.0,0.0,False,CARTING,0.0,0.0005407428459617,4.0,2.0,0.5,0.6512904307021954,0.0028234562225433,0.0019171701426759,11.0,18.0,0.1368421052631579,0.6927630423524987,2.1199892,2.03009,0.8870385,0.6850936,0.4946641365687052,0.47368768850962323,13793.49667594986,9425.305561794281,CARTING,4368.191114155579,-0.020976448059081998,False,0.0
IND560048AAB,IND562132AAA,BENGALURU_HOODI_IP (KARNATAKA),BANGALORE_NELMNGLA_H (KARNATAKA),12.6035,0.3,17,0.23529411764705882,0.17647058823529413,0.4117647058823529,0.17647058823529413,morning,1.6521739130434785,,0.7647058823529411,,17.0,0.0,False,CARTING,0.0,0.0005407428459617,4.0,2.0,0.5,0.6512904307021954,0.1254412627523096,0.008298846398578,36.0,35.0,0.0535714285714285,0.8453297256946763,1.9378697,2.0559695,0.96279263,0.8942154,0.5813609004020691,0.6167908430099487,10461.014397193909,8126.865942392349,CARTING,2334.1484548015596,0.03542994260787957,False,0.0
IND560058AAB,IND560060AAB,BENGALURU_PEENYA_IP (KARNATAKA),BENGALURU_KENGERI_IP (KARNATAKA),12.9996,0.21666666666666667,44,0.022727272727272728,0.5,0.0,0.4772727272727273,evening,1.2307692307692308,,0.5681818181818182,,44.0,0.0,False,CARTING,4.030629868013291e-06,0.0004349612701301,3.0,3.0,0.8333333333333334,0.6235338037969618,0.0,0.0004483242469214,3.0,2.0,1.0,0.5693918814631889,1.4567288,1.3940508,0.93428564,0.83889425,0.3156245768070221,0.30204434792200724,22840.27529576416,18985.669456192016,CARTING,3854.6058395721448,-0.013580228885014867,False,0.0
IND560058AAB,IND560099AAB,BENGALURU_PEENYA_IP (KARNATAKA),BENGALURU_BOMSNDRA_HB (KARNATAKA),12.517050000000001,0.23333333333333334,22,0.0,0.4090909090909091,0.5909090909090909,0.0,morning,1.19375,,0.4090909090909091,,22.0,0.0,False,CARTING,4.030629868013291e-06,0.0004349612701301,3.0,3.0,0.8333333333333334,0.6235338037969618,0.0028234562225433,0.0019171701426759,11.0,18.0,0.1368421052631579,0.6927630423524987,1.8427778,1.7518722,0.85379887,0.6374638,0.42998149792353313,0.40877017577489216,11667.1626289917,7537.272388656616,CARTING,4129.890240335084,-0.021211322148640965,False,0.0
IND560058AAB,IND562132AAA,BENGALURU_PEENYA_IP (KARNATAKA),BANGALORE_NELMNGLA_H (KARNATAKA),12.32945,0.3,14,0.6428571428571429,0.0,0.21428571428571427,0.14285714285714285,afternoon,1.4777777777777779,,0.7142857142857143,,14.0,0.0,False,CARTING,4.030629868013291e-06,0.0004349612701301,3.0,3.0,0.8333333333333334,0.6235338037969618,0.1254412627523096,0.008298846398578,36.0,35.0,0.0535714285714285,0.8453297256946763,1.7536857,1.8668029,0.958846,0.8763511,0.5261057138442993,0.5600408792495727,8983.169711103821,6657.75232661438,CARTING,2325.4173844894412,0.033935165405273415,False,0.0
IND560058AAD,IND562132AAA,BENGALURU_PEENYA_L (KARNATAKA),BANGALORE_NELMNGLA_H (KARNATAKA),12.76655,0.31666666666666665,36,0.4444444444444444,0.0,0.3611111111111111,0.19444444444444445,afternoon,1.4327485380116958,,0.7777777777777778,,36.0,0.0,False,CARTING,0.0,0.0005256711392486,3.0,1.0,1.0,0.6593567251461988,0.1254412627523096,0.008298846398578,36.0,35.0,0.0535714285714285,0.8453297256946763,1.657478,1.7756379,0.9610231,0.89569825,0.5248680253823598,0.5622853239377339,19579.279760858153,16650.233988121032,CARTING,2929.0457727371213,0.03741729855537412,False,0.0
IND560060AAB,IND560099AAB,BENGALURU_KENGERI_IP (KARNATAKA),BENGALURU_BOMSNDRA_HB (KARNATAKA),12.2659,0.23333333333333334,15,0.0,0.2,0.8,0.0,morning,1.125,,0.4666666666666667,,15.0,0.0,False,CARTING,0.0,0.0004483242469214,3.0,2.0,1.0,0.5693918814631889,0.0028234562225433,0.0019171701426759,11.0,18.0,0.1368421052631579,0.6927630423524987,1.8815147,1.7862471,0.8598952,0.6454265,0.43902008930842085,0.4167909979820252,8719.064020046997,5363.357838233947,CARTING,3355.7061818130496,-0.022229091326395667,False,0.0
